,dataset,n,type,volfrac,r,particle_size,cnr,brightness,snr,f_sigma,b_sigma,n_particles
1110,x_train,1110,large,0.5,12,0.1575164675925032,5.63036088866836,92,3.9629338721193874,10,15,26
1111,x_train,1111,medium,0.5,7,0.7415368511818603,4.116988473365538,66,4.793548112067134,10,15,120
1112,x_train,1112,medium,0.5,7,0.663412866211918,2.374040430529801,98,3.1774714358898004,10,15,122
1113,x_train,1113,very small,0.5,5,0.8691480401519847,2.412480638938617,85,8.117004839768903,10,15,311
1114,x_train,1114,very small,0.5,5,0.2154704511609302,6.235824690885684,31,7.270580024797812,10,15,300
1115,x_train,1115,medium,0.5,7,0.1781174388393382,1.6141979828602069,119,7.271358165628211,10,15,119
1116,x_train,1116,medium,0.5,7,0.5236371118575844,9.223392988317244,112,6.340287475770548,10,15,126
1117,x_train,1117,very small,0.5,5,0.9255116229024358,6.363746492096113,142,9.864310116079016,10,15,313
1118,x_train,1118,medium,0.5,7,0.7168096984998422,4.6477207349376215,169,7.234163976047512,10,15,123
1119,x_train,1119,large,0.5,12,0.9333697158093686,4.741025592287032,174,2.9324837416844693,10,15,32
1120,x_train,1120,medium,0.5,7,0.4830440982311463,8.011096489592848,89,4.298048421332524,10,15,123
1121,x_train,1121,medium,0.5,7,0.5562612225939126,8.799782442116607,199,2.828517321814588,10,15,129
1122,x_train,1122,large,0.5,11,0.6317142734801845,3.431458941991334,167,1.7742424817630664,10,15,37
1123,x_train,1123,very small,0.5,5,0.3424398333351469,1.1016582584925914,153,6.616271229899016,10,15,307
1124,x_train,1124,very small,0.5,4,0.3955606692380741,5.052496355406446,177,7.179431182121961,10,15,583
1125,x_train,1125,very small,0.5,5,0.3562423722646299,9.4682883193667,128,4.292436883771408,10,15,309
1126,x_train,1126,very small,0.5,4,0.4494101311915873,1.149764246951914,196,8.161889397364217,10,15,587
1127,x_train,1127,large,0.5,13,0.8778777596159039,4.891332355382365,159,7.87673593674932,10,15,25
1128,x_train,1128,medium,0.5,7,0.9774574181420012,5.505334536640237,81,8.106661469791593,10,15,126
1129,x_train,1129,medium,0.5,7,0.4467796429744887,3.168320458335279,192,1.747175691110257,10,15,124
1130,x_train,1130,large,0.5,11,0.7570446132619261,8.188749289459706,128,1.1302770832067652,10,15,34
1131,x_train,1131,medium,0.5,7,0.1883876852462992,4.664905336635737,100,4.536843223059304,10,15,120
1132,x_train,1132,very small,0.5,4,0.4966372793054239,2.313077805060458,58,8.304454498725741,10,15,580
1133,x_train,1133,medium,0.5,7,0.7636390570087335,6.733031845809495,186,4.891164409348208,10,15,122
1134,x_train,1134,very small,0.5,5,0.8187651850584529,9.638014345193149,71,8.041736179216418,10,15,316
1135,x_train,1135,very small,0.5,4,0.373395449962803,2.487172991334324,137,1.157708796537768,10,15,580
1136,x_train,1136,medium,0.5,7,0.4894262767496701,2.60599195166857,167,3.2716246306912264,10,15,125
1137,x_train,1137,medium,0.5,7,0.3250526729746094,3.447798774641431,187,9.15608133766849,10,15,122
1138,x_train,1138,medium,0.5,7,0.929521137675181,4.2439980694637045,163,6.868008387046698,10,15,123
1139,x_train,1139,very small,0.5,4,0.7412546522448262,1.4952504665523567,59,5.684155475133677,10,15,576
1140,x_train,1140,very small,0.5,5,0.5447251144334381,7.91044213410433,78,2.276927642330424,10,15,310
1141,x_train,1141,medium,0.5,7,0.6744444792596443,5.581870886316897,198,1.9404252611609707,10,15,113
1142,x_train,1142,very small,0.5,5,0.4607775325087784,8.087508121026795,130,2.166523748736706,10,15,306
1143,x_train,1143,medium,0.5,7,0.4469626495446813,2.531377474314928,122,4.224658716988323,10,15,126
1144,x_train,1144,very small,0.5,4,0.6233272880121556,4.215166456836613,62,1.9706297722808888,10,15,586
1145,x_train,1145,medium,0.5,7,0.3529645719568013,4.613394131294605,196,8.987796147856411,10,15,121
1146,x_train,1146,large,0.5,9,0.118060309026591,5.950552048735881,61,6.15298705365164,10,15,63
1147,x_train,1147,medium,0.5,7,0.5052076791196549,6.947806816201429,198,6.781928840519559,10,15,126
1148,x_train,1148,large,0.5,8,0.7862517607662288,7.3221817479012286,61,7.006869210641008,10,15,86
1149,x_train,1149,medium,0.5,7,0.9525107101772448,3.783551687202116,142,4.760739254855338,10,15,121
1150,x_train,1150,medium,0.5,7,0.2121305971302809,4.802725440663936,104,7.947135350277271,10,15,124
1151,x_train,1151,large,0.5,11,0.8451263919298487,3.924462452142257,46,9.816359069561896,10,15,41
1152,x_train,1152,medium,0.5,7,0.7028643910786402,6.239984449412025,67,2.594257348465266,10,15,126
1153,x_train,1153,large,0.5,11,0.2837166073506374,3.2659869846017617,183,5.898483490267057,10,15,39
1154,x_train,1154,large,0.5,10,0.4605130400851592,1.2842221095105777,193,5.337939916259812,10,15,46
1155,x_train,1155,medium,0.5,7,0.7532062248147064,2.991950531001255,113,4.041640694295278,10,15,127
1156,x_train,1156,very small,0.5,5,0.4065279687526754,6.426072021268388,98,7.262135998782456,10,15,309
1157,x_train,1157,medium,0.5,7,0.409668851807708,1.129557835632927,75,9.405778836716966,10,15,125
1158,x_train,1158,medium,0.5,7,0.8792561186190334,5.768249391640773,126,9.139179284720347,10,15,127
1159,x_train,1159,large,0.5,12,0.650425353807753,6.631715479388254,91,7.585413735403242,10,15,28
1160,x_train,1160,medium,0.5,7,0.7328888789954142,3.267815931247063,84,7.336296311737239,10,15,120
1161,x_train,1161,large,0.5,12,0.1794299881959031,4.145735812978503,106,6.428289260817551,10,15,31
1162,x_train,1162,medium,0.5,7,0.5716541373065483,3.110773083856769,59,4.5896484580878125,10,15,121
1163,x_train,1163,very small,0.5,4,0.8964576627331894,4.834655381327318,132,9.87052633604512,10,15,587
1164,x_train,1164,large,0.5,10,0.4370468999636742,2.5339060979226,129,4.011651382175392,10,15,47
1165,x_train,1165,very small,0.5,5,0.4678852115290164,2.7913353599803683,91,8.332392593531114,10,15,314
1166,x_train,1166,medium,0.5,7,0.7243515492028914,8.824217346275557,57,1.0096839316871802,10,15,131
1167,x_train,1167,medium,0.5,7,0.1441368652908163,1.2161313244353191,59,7.437213869605149,10,15,128
1168,x_train,1168,large,0.5,11,0.5936698754398371,1.841386078637692,75,8.438449861691886,10,15,42
1169,x_train,1169,large,0.5,11,0.5895172800150031,2.9592813814944225,193,9.432552119541825,10,15,39
1170,x_train,1170,large,0.5,11,0.9411853918738032,7.893615867246104,180,9.128258455766527,10,15,40
1171,x_train,1171,large,0.5,10,0.1514910823497375,7.46895950135893,155,4.140079902555316,10,15,46
1172,x_train,1172,large,0.5,9,0.3243661858932183,2.7976625840268228,120,8.099129535202485,10,15,65
1173,x_train,1173,medium,0.5,7,0.6840139137865465,4.524470745412895,47,1.905770312458244,10,15,126
1174,x_train,1174,medium,0.5,7,0.6151636996765206,1.1648774539894395,102,2.690426692037856,10,15,126
1175,x_train,1175,large,0.5,8,0.4825242916081325,8.232157947087876,161,7.042472401967045,10,15,88
1176,x_train,1176,medium,0.5,7,0.6611796248887618,4.371849826697819,83,1.214253094215045,10,15,123
1177,x_train,1177,medium,0.5,7,0.6501067745225604,8.81884924252742,197,1.8503683592566265,10,15,126
1178,x_train,1178,very small,0.5,5,0.1708808765015016,4.468776815569045,199,3.250239640194751,10,15,310
1179,x_train,1179,medium,0.5,7,0.1778468348718464,6.471710328984841,72,5.3681416228921055,10,15,123
1180,x_train,1180,medium,0.5,7,0.7635953584351596,2.6295721515748616,138,1.905652341987038,10,15,128
1181,x_train,1181,large,0.5,8,0.5821726342208746,6.283240968404579,130,9.736408475651226,10,15,83
1182,x_train,1182,medium,0.5,7,0.5849405921315769,7.438363263404921,50,3.327824031259332,10,15,120
1183,x_train,1183,large,0.5,13,0.8857574322258291,6.4649254753091885,144,6.638252022202479,10,15,25
1184,x_train,1184,large,0.5,9,0.7002976235176116,5.193667962072741,45,3.1419696430456017,10,15,60
1185,x_train,1185,very small,0.5,5,0.9204654542832684,7.716272868723506,99,4.858393533143689,10,15,310
1186,x_train,1186,large,0.5,10,0.1506778276074686,1.6890272293410593,149,7.698943194958789,10,15,44
1187,x_train,1187,medium,0.5,7,0.2138463277512073,4.061929358550699,37,3.7401074967182,10,15,122
1188,x_train,1188,large,0.5,11,0.654912990503892,9.98087897085413,58,6.163509031402577,10,15,36
1189,x_train,1189,very small,0.5,5,0.3130883770648987,3.993846678337249,43,7.902029829686293,10,15,311
1190,x_train,1190,medium,0.5,7,0.2323284110833137,2.411257354551154,198,5.902118657651054,10,15,121
1191,x_train,1191,very small,0.5,4,0.94150627880085,1.3061059532226078,192,3.175659511557661,10,15,577
1192,x_train,1192,large,0.5,12,0.9179229030337892,1.944677640435437,189,7.089160576621128,10,15,26
1193,x_train,1193,medium,0.5,7,0.542254385018194,1.3288802012568557,97,8.904406973649774,10,15,125
1194,x_train,1194,very small,0.5,4,0.4909752049182813,5.824624529360814,182,8.921272504293302,10,15,572
1195,x_train,1195,large,0.5,12,0.545804056904751,3.8905983519324807,91,5.396526356983967,10,15,32
1196,x_train,1196,medium,0.5,7,0.3021386406798291,3.9431360431219575,78,3.7835454407450486,10,15,127
1197,x_train,1197,medium,0.5,7,0.7330291182308828,8.315070375760465,60,6.786431419144199,10,15,121
1198,x_train,1198,medium,0.5,7,0.973542271403141,1.3338597021044816,73,1.6160076564812589,10,15,124
1199,x_train,1199,very small,0.5,4,0.949386188794983,1.2752029858783969,130,7.393605936828487,10,15,585
1200,x_train,1200,large,0.55,8,0.8261674018813635,2.994974902632242,118,1.6291445984750756,10,15,97
1201,x_train,1201,large,0.55,13,0.6638689268692037,4.8412098778235775,119,1.4747320327894982,10,15,26
1202,x_train,1202,very small,0.55,5,0.237924611630805,9.344261620791617,49,7.297673845230114,10,15,337
1203,x_train,1203,very small,0.55,5,0.3729471424602745,9.488486423108377,199,1.840812800591908,10,15,335
1204,x_train,1204,medium,0.55,7,0.4614212021148022,5.416804342511234,114,4.223852732830391,10,15,129
1205,x_train,1205,medium,0.55,7,0.2251323695700839,6.273223250025053,92,7.247734039266798,10,15,132
1206,x_train,1206,very small,0.55,4,0.6225548433474043,1.3604876277481903,87,2.474943403438907,10,15,636
1207,x_train,1207,large,0.55,11,0.1282465884420764,9.400956091423485,37,7.443230565033522,10,15,42
1208,x_train,1208,large,0.55,12,0.6149364450067654,5.325420287988658,175,4.323444565774729,10,15,36
1209,x_train,1209,large,0.55,12,0.3568470747199785,6.256196513540398,68,5.129628018224351,10,15,35
1210,x_train,1210,large,0.55,9,0.4171508512536518,2.7567069145723755,33,4.587321333913417,10,15,74
1211,x_train,1211,large,0.55,9,0.734576505325449,4.625035373956569,42,5.754677679613507,10,15,76
1212,x_train,1212,very small,0.55,5,0.3251845497274924,7.0882241293606505,117,3.756221371860525,10,15,347
1213,x_train,1213,very small,0.55,5,0.2164683863753512,7.902715068545173,46,9.252366362022572,10,15,342
1214,x_train,1214,large,0.55,11,0.4357178987619154,5.198180946321179,193,2.608685424268138,10,15,42
1215,x_train,1215,very small,0.55,5,0.1226380337368469,2.9292225342703584,148,7.679292341137399,10,15,348
1216,x_train,1216,large,0.55,13,0.8282917972387355,3.6217385263387634,46,4.462446261233222,10,15,28
1217,x_train,1217,medium,0.55,7,0.9698587235485284,5.08917640026216,45,4.986757380104039,10,15,135
1218,x_train,1218,medium,0.55,7,0.9109250287001004,6.751572058195006,65,3.036262657668233,10,15,137
1219,x_train,1219,medium,0.55,7,0.3839523928438229,7.380498393620394,37,1.03152138523062,10,15,137
1220,x_train,1220,large,0.55,9,0.486401785263759,2.121090584238368,111,7.73927186439575,10,15,71
1221,x_train,1221,large,0.55,12,0.3887443635730256,2.3852566498347163,131,5.837260631981141,10,15,36
1222,x_train,1222,very small,0.55,4,0.1009700833393492,6.134657567210779,140,9.446301540194607,10,15,646
1223,x_train,1223,very small,0.55,5,0.7181420021919023,6.213052398882458,110,7.8955519931976275,10,15,348
1224,x_train,1224,medium,0.55,7,0.2408712570343309,1.2937365100366776,69,9.038480946307336,10,15,140
1225,x_train,1225,large,0.55,8,0.9523439148108276,2.9610619024795994,72,4.128528264578128,10,15,95
1226,x_train,1226,very small,0.55,4,0.186461286736194,3.9754620934641993,119,1.5772154369085558,10,15,646
1227,x_train,1227,very small,0.55,5,0.4799191516588732,4.869893825057284,177,5.122643061238152,10,15,348
1228,x_train,1228,large,0.55,13,0.2425813861069867,8.807806019170506,140,3.146772331987884,10,15,29
1229,x_train,1229,very small,0.55,4,0.7089707555895313,5.763493417354053,108,8.183362876004951,10,15,657
1230,x_train,1230,very small,0.55,4,0.1393641656041546,2.2137089035987696,50,1.917096971289955,10,15,645
1231,x_train,1231,large,0.55,11,0.3889750682720626,8.295030312399243,162,3.245082938974968,10,15,45
1232,x_train,1232,large,0.55,9,0.915750326942073,6.958287932277415,56,3.715442383433606,10,15,76
1233,x_train,1233,medium,0.55,7,0.6079562812283275,1.63327544408109,77,5.055404701380164,10,15,136
1234,x_train,1234,large,0.55,11,0.8064930353052467,4.193837844751544,167,4.0529192198286905,10,15,39
1235,x_train,1235,very small,0.55,5,0.6957906553076819,1.8167738807932068,52,6.781977732829761,10,15,340
1236,x_train,1236,very small,0.55,5,0.3080952330555062,1.7349869776776106,162,8.04827137562946,10,15,350
1237,x_train,1237,large,0.55,8,0.7410179076811563,5.227623936487998,156,5.861866276724287,10,15,95
1238,x_train,1238,large,0.55,12,0.4286957329008417,3.8306424157327927,66,8.346085326360981,10,15,34
1239,x_train,1239,large,0.55,12,0.463587828464129,8.787577936479202,104,7.5966324307399375,10,15,33
1240,x_train,1240,very small,0.55,4,0.7401337043601142,6.057165459476618,72,8.251024347026249,10,15,664
1241,x_train,1241,medium,0.55,7,0.8158276156066769,9.939742860337006,90,4.6005855508187965,10,15,142
1242,x_train,1242,very small,0.55,4,0.4562746456549754,5.577867810771575,143,9.16247716092947,10,15,655
1243,x_train,1243,medium,0.55,7,0.3093330619449955,5.618849813862592,35,2.7157345372683324,10,15,135
1244,x_train,1244,large,0.55,13,0.5975759794229829,6.238843010638632,91,5.974113288210465,10,15,28
1245,x_train,1245,very small,0.55,4,0.7482513388042402,1.1381646778009664,146,9.21850572165003,10,15,645
1246,x_train,1246,very small,0.55,4,0.3789519435078896,6.572664652367466,165,4.193703846700885,10,15,658
1247,x_train,1247,very small,0.55,5,0.3839620014366987,9.887869380772846,99,1.0309445821018088,10,15,353
1248,x_train,1248,very small,0.55,5,0.998691691481452,7.063091447359405,40,5.04944312152036,10,15,342
1249,x_train,1249,medium,0.55,7,0.4477336468264299,2.66923788610175,145,4.631886975669631,10,15,135
1250,x_train,1250,large,0.55,8,0.4321171736246064,1.2783856280260295,175,1.924839116064188,10,15,95
1251,x_train,1251,large,0.55,12,0.4395574291658021,2.838676708532094,116,1.6566179476192358,10,15,33
1252,x_train,1252,large,0.55,9,0.6574028099696955,6.0396097724460684,31,2.541232714045885,10,15,71
1253,x_train,1253,very small,0.55,5,0.1899575084334817,3.830852949226691,144,4.129972279096092,10,15,344
1254,x_train,1254,very small,0.55,4,0.2980699119143811,3.0686657318305643,137,8.261829999003508,10,15,645
1255,x_train,1255,very small,0.55,4,0.3497551890800647,9.15433619323796,195,4.9395397002060575,10,15,645
1256,x_train,1256,very small,0.55,4,0.6443246123587693,2.3112687325333114,188,6.44759087494216,10,15,651
1257,x_train,1257,large,0.55,13,0.1269413389209711,5.241650327370584,127,6.297613347900327,10,15,24
1258,x_train,1258,large,0.55,12,0.7527047423538819,8.658004889915063,167,8.150504730219872,10,15,33
1259,x_train,1259,large,0.55,12,0.5112806803119054,2.2269718914655856,198,3.005473440018184,10,15,34
1260,x_train,1260,very small,0.55,5,0.1910599807631731,2.238170379918481,72,3.548725732758529,10,15,346
1261,x_train,1261,medium,0.55,7,0.5163510528181068,9.050868234604298,191,6.156507936056746,10,15,144
1262,x_train,1262,medium,0.55,7,0.2385309090803585,2.7951074196763868,184,4.100113813363702,10,15,138
1263,x_train,1263,very small,0.55,4,0.1092037504815042,2.388355201791464,109,3.910566952428266,10,15,648
1264,x_train,1264,medium,0.55,7,0.5609206984256737,1.8953238324685744,96,6.355303200976619,10,15,140
1265,x_train,1265,large,0.55,10,0.4021146521033647,2.487950948509865,106,5.277111226051163,10,15,54
1266,x_train,1266,large,0.55,11,0.7953539734661387,5.404854602894596,170,7.206783685072415,10,15,43
1267,x_train,1267,large,0.55,11,0.2561599018129394,1.9188017055348288,122,4.044025212504039,10,15,45
1268,x_train,1268,very small,0.55,5,0.4625472749250535,3.5882273216630143,139,8.123815536533094,10,15,343
1269,x_train,1269,very small,0.55,4,0.4880758954214808,4.854919897486106,89,8.377256960732957,10,15,653
1270,x_train,1270,medium,0.55,7,0.6977824269030924,6.83631288939827,130,1.24363083265026,10,15,146
1271,x_train,1271,medium,0.55,7,0.4159601214171599,3.8580486181634814,139,6.999004070718362,10,15,140
1272,x_train,1272,medium,0.55,7,0.3702695026124477,7.693555695507377,153,7.757347937257701,10,15,141
1273,x_train,1273,very small,0.55,5,0.4240692459888828,8.31621851985711,154,8.229250634534887,10,15,340
1274,x_train,1274,large,0.55,13,0.2951073040783598,7.727245344147091,34,5.130147264752264,10,15,31
1275,x_train,1275,medium,0.55,7,0.3485727705212335,7.296169360117914,40,2.790156674525597,10,15,132
1276,x_train,1276,very small,0.55,5,0.5846887799694387,8.022856355092243,120,3.856671937125143,10,15,341
1277,x_train,1277,large,0.55,8,0.4311664513700842,9.264584399741125,188,1.0565732455750363,10,15,93
1278,x_train,1278,medium,0.55,7,0.7035451358617667,6.719690157907693,158,1.4813210532914107,10,15,138
1279,x_train,1279,large,0.55,11,0.23759529902291,1.576580488370857,98,1.431184175818626,10,15,36
1280,x_train,1280,medium,0.55,7,0.9072076300318748,9.031215377868383,46,4.595023103442182,10,15,132
1281,x_train,1281,large,0.55,9,0.5408072304849201,1.839063753098726,36,3.082008036261361,10,15,70
1282,x_train,1282,medium,0.55,7,0.1725333097696478,9.204903700431366,57,5.472268965328331,10,15,137
1283,x_train,1283,very small,0.55,4,0.9392834086142492,7.219026670937574,79,9.525826376248167,10,15,645
1284,x_train,1284,large,0.55,13,0.9001989056936458,7.630663144559368,156,8.13944879457388,10,15,25
1285,x_train,1285,medium,0.55,7,0.1786587745525832,9.71983850293726,119,9.24636327261159,10,15,135
1286,x_train,1286,very small,0.55,4,0.262328924098131,8.22371815930967,128,5.27079686104296,10,15,645
1287,x_train,1287,very small,0.55,5,0.5258348245705924,1.059857537266812,44,1.1640095618627098,10,15,346
1288,x_train,1288,medium,0.55,7,0.3863053609359975,2.54249413182958,129,8.990169534938595,10,15,137
1289,x_train,1289,medium,0.55,7,0.9823090234346002,7.380491344914375,194,4.797634316739112,10,15,134
1290,x_train,1290,very small,0.55,5,0.4484143611557472,6.327882163566365,98,4.125721704013666,10,15,346
1291,x_train,1291,very small,0.55,5,0.6025263450246441,4.466379271740246,135,8.090847905625381,10,15,346
1292,x_train,1292,very small,0.55,4,0.8031000625784166,5.723811886417193,189,7.602275397366226,10,15,643
1293,x_train,1293,large,0.55,9,0.4166087658424184,8.344508195712482,190,4.317228319219444,10,15,72
1294,x_train,1294,very small,0.55,4,0.679841126124915,1.828834889011829,157,3.606157133895618,10,15,637
1295,x_train,1295,medium,0.55,7,0.9666287489049468,2.3736556916737306,68,6.576325604677473,10,15,134
1296,x_train,1296,very small,0.55,5,0.6472184308266152,4.868679444095964,51,6.88467902773265,10,15,344
1297,x_train,1297,very small,0.55,5,0.8947074330392523,8.638432145300293,65,8.064716526471972,10,15,341
1298,x_train,1298,medium,0.55,7,0.2498077696056695,2.7435004081667627,62,7.030059322059167,10,15,140
1299,x_train,1299,medium,0.55,7,0.9314069873677386,2.414729325930711,46,2.7898879680119704,10,15,132
1300,x_train,1300,very small,0.55,4,0.4381606220741861,9.34870102554241,162,3.230017825983663,10,15,645
1301,x_train,1301,medium,0.55,7,0.8161797603543063,5.949442364228915,192,2.437448353452484,10,15,135
1302,x_train,1302,very small,0.55,4,0.7941580344731336,7.040252521867217,159,1.8124161656821745,10,15,646
1303,x_train,1303,medium,0.55,7,0.6544342167847605,9.500582616948266,195,1.0183639976947416,10,15,138
1304,x_train,1304,large,0.55,11,0.5186346840009911,4.121609445066653,101,2.5378567202321727,10,15,39
1305,x_train,1305,large,0.55,8,0.7714656993748414,3.800968634905528,189,8.859462468152978,10,15,94
1306,x_train,1306,very small,0.55,4,0.7411100221711773,6.046770493390629,113,4.182378516467815,10,15,642
1307,x_train,1307,large,0.55,11,0.5266849603205761,3.2879319272377003,182,7.305195816851638,10,15,38
1308,x_train,1308,large,0.55,13,0.9328143876474264,1.465023611380004,111,6.824685471655096,10,15,27
1309,x_train,1309,medium,0.55,7,0.4129729919084945,3.090952893870191,54,9.753570681432148,10,15,140
1310,x_train,1310,very small,0.55,4,0.9748339010386586,4.01977368641755,151,2.707113316275159,10,15,647
1311,x_train,1311,very small,0.55,5,0.8548989809271332,2.26378466688796,134,8.386572432493923,10,15,350
1312,x_train,1312,large,0.55,11,0.6860323092841768,2.6165623453548594,177,6.591942611844657,10,15,38
1313,x_train,1313,large,0.55,13,0.7232668717903659,9.982373646508195,94,4.51709357561915,10,15,25
1314,x_train,1314,medium,0.55,7,0.3587278004250087,6.1401380007773785,64,7.691324335308658,10,15,140
1315,x_train,1315,very small,0.55,4,0.9151556865004352,4.328974322720242,86,2.3896097134259566,10,15,640
1316,x_train,1316,large,0.55,8,0.9469248530499098,5.329534862627208,177,1.4229475087889387,10,15,99
1317,x_train,1317,medium,0.55,7,0.8967311521773493,3.327225959778503,87,3.135908268943214,10,15,136
1318,x_train,1318,medium,0.55,7,0.746278045399942,9.837456901298504,102,3.383662381302223,10,15,134
1319,x_train,1319,medium,0.55,7,0.8378198295210673,2.2034611825400914,106,4.972254746377487,10,15,137
1320,x_train,1320,medium,0.55,7,0.8865806301436843,2.7912119009948224,113,6.994765391304996,10,15,138
1321,x_train,1321,very small,0.55,5,0.7846058487663613,3.1481334074417098,138,4.058153253994015,10,15,343
1322,x_train,1322,very small,0.55,4,0.2806910861419329,8.767900999925876,90,6.550241198137145,10,15,651
1323,x_train,1323,large,0.55,11,0.4765121402867505,2.8043858720664674,80,8.273517426396458,10,15,40
1324,x_train,1324,very small,0.55,5,0.3675312056014406,4.457835711413715,84,2.7782507221054105,10,15,348
1325,x_train,1325,very small,0.55,4,0.8307453700321626,3.80169035849084,80,2.267943617590889,10,15,645
1326,x_train,1326,medium,0.55,7,0.6746553484750647,6.397445140232193,176,4.342535887816755,10,15,136
1327,x_train,1327,large,0.55,8,0.2150312976348763,9.736277571744928,120,1.4554145182002158,10,15,96
1328,x_train,1328,large,0.55,13,0.8578567541840969,8.310817679679033,151,9.757765947154615,10,15,24
1329,x_train,1329,large,0.55,10,0.5455007025050785,9.2415141246765,84,7.107426854064095,10,15,52
1330,x_train,1330,medium,0.55,7,0.6314645939239522,8.343140150562126,111,3.600683785696792,10,15,137
1331,x_train,1331,medium,0.55,7,0.89583900849025,1.382296869515614,38,3.3816815365015094,10,15,136
1332,x_train,1332,medium,0.55,7,0.2595811976105481,8.891291859734732,51,9.147617743598945,10,15,131
1333,x_train,1333,large,0.55,10,0.2302289340543883,4.339525473175389,89,1.3418903692613262,10,15,54
1334,x_train,1334,very small,0.55,4,0.1843197667079751,3.113114501188857,33,2.58302410594878,10,15,654
1335,x_train,1335,large,0.55,12,0.6404172518585737,3.8334528924842224,145,1.984706107730165,10,15,29
1336,x_train,1336,medium,0.55,7,0.2115548041624594,2.4595873724372863,130,7.969428364182871,10,15,133
1337,x_train,1337,very small,0.55,4,0.7752753488091535,5.389501935537973,41,8.489208867114986,10,15,656
1338,x_train,1338,medium,0.55,7,0.3785667541744375,7.410117142239481,50,6.222836298907724,10,15,130
1339,x_train,1339,very small,0.55,5,0.2650056931202377,8.325867547016172,50,6.782503607912879,10,15,343
1340,x_train,1340,very small,0.55,4,0.4187911751807338,5.138667610727527,153,2.607625910971974,10,15,649
1341,x_train,1341,medium,0.55,7,0.4030339749888482,8.266035115296365,146,9.848757910391498,10,15,135
1342,x_train,1342,very small,0.55,4,0.7800589764723311,6.793250734698153,82,7.012306800919748,10,15,649
1343,x_train,1343,medium,0.55,7,0.6487594683266145,2.024934362076779,149,6.321541170391572,10,15,133
1344,x_train,1344,large,0.55,10,0.9615357898170468,2.6430702643944173,79,5.39723968152899,10,15,53
1345,x_train,1345,medium,0.55,7,0.1848500195975407,9.353913311893312,105,7.136445854963746,10,15,137
1346,x_train,1346,large,0.55,11,0.5963356903005885,7.658227633820085,53,8.110021152553497,10,15,38
1347,x_train,1347,large,0.55,11,0.5997894883510367,8.32653722038891,133,6.082017019318402,10,15,36
1348,x_train,1348,very small,0.55,5,0.8555445195329292,5.564552373851208,163,5.063966470525845,10,15,352
1349,x_train,1349,large,0.55,13,0.6074138928434305,8.392549250774024,182,5.348160811161371,10,15,28
1350,x_train,1350,very small,0.55,5,0.7416305339371845,9.713819900481315,150,5.174257573851364,10,15,346
1351,x_train,1351,large,0.55,10,0.5677685638838077,6.0208234222941925,95,4.074141111392345,10,15,54
1352,x_train,1352,large,0.55,13,0.3145921522809431,9.88924994905716,179,6.618697694075313,10,15,29
1353,x_train,1353,medium,0.55,7,0.3152543772324562,9.55798787771421,34,5.964843534186697,10,15,132
1354,x_train,1354,very small,0.55,4,0.3062422662669811,1.2582690267679393,113,7.882819802960996,10,15,641
1355,x_train,1355,very small,0.55,4,0.104620725622169,4.746475681165904,185,2.8680510436771853,10,15,640
1356,x_train,1356,very small,0.55,5,0.9253390971811684,9.40704801620189,64,2.8889848696191427,10,15,345
1357,x_train,1357,medium,0.55,7,0.6008954314435503,7.714931575165026,61,3.9233834997369983,10,15,135
1358,x_train,1358,large,0.55,12,0.1594350744718058,2.2242997946491347,57,7.627086121332909,10,15,34
1359,x_train,1359,medium,0.55,7,0.7722695353074223,4.250531088954976,174,5.486992039473055,10,15,132
1360,x_train,1360,medium,0.55,7,0.2781379954722417,4.533450065768034,40,1.8604701849131324,10,15,132
1361,x_train,1361,large,0.55,13,0.7598796313438738,4.376223967849796,147,4.386728563996725,10,15,31
1362,x_train,1362,medium,0.55,7,0.2355807070722874,3.056652234786493,151,5.7921805354927205,10,15,134
1363,x_train,1363,very small,0.55,4,0.70572403562335,3.743713503645616,86,4.834108410337466,10,15,648
1364,x_train,1364,very small,0.55,5,0.9989354505378424,7.032970751837508,149,6.833125646637683,10,15,340
1365,x_train,1365,large,0.55,12,0.5155254269400795,9.134126531009317,125,2.5041733344183554,10,15,35
1366,x_train,1366,very small,0.55,5,0.106684982382506,6.542332820716043,148,8.865499297624467,10,15,351
1367,x_train,1367,very small,0.55,4,0.1763676072072748,6.232072304773958,34,5.827041678319603,10,15,648
1368,x_train,1368,medium,0.55,7,0.6973397817268457,3.915688820354797,104,9.696990010403308,10,15,139
1369,x_train,1369,large,0.55,9,0.3615217232490949,4.510863993508064,179,3.463480752494468,10,15,70
1370,x_train,1370,very small,0.55,4,0.3384224119653645,5.957616538668329,75,1.166973136102821,10,15,648
1371,x_train,1371,medium,0.55,7,0.7132755644151589,4.604906612577559,48,1.404306780200196,10,15,137
1372,x_train,1372,large,0.55,8,0.416393707971795,6.160315374695712,129,5.184816068468365,10,15,99
1373,x_train,1373,very small,0.55,5,0.9857344486662488,7.216349788341469,139,2.700861881623277,10,15,342
1374,x_train,1374,large,0.55,13,0.1577448565571664,6.854691589892479,98,3.202347209469074,10,15,28
1375,x_train,1375,medium,0.55,7,0.7795003045740502,3.004994279419245,192,3.5429704674681,10,15,140
1376,x_train,1376,large,0.55,13,0.919722472405456,6.331977557554136,158,3.873586750237012,10,15,28
1377,x_train,1377,large,0.55,13,0.8029491699176251,3.832244068790073,106,8.357830250256793,10,15,28
